,Unnamed: 0,ID,Date,PolicyType,PolicyValue,PolicyFlag,PolicyNotes,PolicySource
3712920,3712920,MY,2020-07-11,I2,75.0,,,OxCGRT
3712921,3712921,MY,2020-07-11,I2D,75.0,,,OxCGRT
3712922,3712922,MY,2020-07-11,I3,59.9,,,OxCGRT
3712923,3712923,MY,2020-07-11,I3D,59.9,,,OxCGRT
3712924,3712924,MY,2020-07-11,I4,50.93,,,OxCGRT
3712925,3712925,MY,2020-07-11,I4D,50.93,,,OxCGRT
3712926,3712926,MY,2020-07-11,I4L,60.71,,,OxCGRT
3712927,3712927,MY,2020-07-11,I4LD,60.71,,,OxCGRT
3712928,3712928,MY,2020-07-11,M1,,,,OxCGRT
3712929,3712929,MY,2020-07-12,C1,2.0,True,,OxCGRT
3712930,3712930,MY,2020-07-12,C2,2.0,True,,OxCGRT
3712931,3712931,MY,2020-07-12,C3,2.0,True,,OxCGRT
3712932,3712932,MY,2020-07-12,C4,2.0,True,,OxCGRT
3712933,3712933,MY,2020-07-12,C5,0.0,,,OxCGRT
3712934,3712934,MY,2020-07-12,C6,0.0,,,OxCGRT
3712935,3712935,MY,2020-07-12,C7,0.0,,,OxCGRT
3712936,3712936,MY,2020-07-12,C8,3.0,,,OxCGRT
3712937,3712937,MY,2020-07-12,Cases,8718.0,,,OxCGRT
3712938,3712938,MY,2020-07-12,Deaths,122.0,,,OxCGRT
3712939,3712939,MY,2020-07-12,E1,1.0,True,,OxCGRT
3712940,3712940,MY,2020-07-12,E2,2.0,,,OxCGRT
3712941,3712941,MY,2020-07-12,E3,0.0,,,OxCGRT
3712942,3712942,MY,2020-07-12,E4,0.0,,,OxCGRT
3712943,3712943,MY,2020-07-12,H1,2.0,True,,OxCGRT
3712944,3712944,MY,2020-07-12,H2,3.0,,,OxCGRT
3712945,3712945,MY,2020-07-12,H3,2.0,,,OxCGRT
3712946,3712946,MY,2020-07-12,H4,0.0,,,OxCGRT
3712947,3712947,MY,2020-07-12,H5,0.0,,,OxCGRT
3712948,3712948,MY,2020-07-12,H6,2.0,True,,OxCGRT
3712949,3712949,MY,2020-07-12,H7,0.0,,,OxCGRT
3712950,3712950,MY,2020-07-12,H8,3.0,True,,OxCGRT
3712951,3712951,MY,2020-07-12,I1,57.74,,,OxCGRT
3712952,3712952,MY,2020-07-12,I1D,57.74,,,OxCGRT
3712953,3712953,MY,2020-07-12,I2,75.0,,,OxCGRT
3712954,3712954,MY,2020-07-12,I2D,75.0,,,OxCGRT
3712955,3712955,MY,2020-07-12,I3,59.9,,,OxCGRT
3712956,3712956,MY,2020-07-12,I3D,59.9,,,OxCGRT
3712957,3712957,MY,2020-07-12,I4,50.93,,,OxCGRT
3712958,3712958,MY,2020-07-12,I4D,50.93,,,OxCGRT
3712959,3712959,MY,2020-07-12,I4L,60.71,,,OxCGRT
3712960,3712960,MY,2020-07-12,I4LD,60.71,,,OxCGRT
3712961,3712961,MY,2020-07-12,M1,,,,OxCGRT
3712962,3712962,MY,2020-07-13,C1,2.0,True,,OxCGRT
3712963,3712963,MY,2020-07-13,C2,2.0,True,,OxCGRT
3712964,3712964,MY,2020-07-13,C3,2.0,True,,OxCGRT
3712965,3712965,MY,2020-07-13,C4,2.0,True,,OxCGRT
3712966,3712966,MY,2020-07-13,C5,0.0,,,OxCGRT
3712967,3712967,MY,2020-07-13,C6,0.0,,,OxCGRT
3712968,3712968,MY,2020-07-13,C7,0.0,,,OxCGRT
3712969,3712969,MY,2020-07-13,C8,3.0,,,OxCGRT
3712970,3712970,MY,2020-07-13,Cases,8725.0,,,OxCGRT
3712971,3712971,MY,2020-07-13,Deaths,122.0,,,OxCGRT
3712972,3712972,MY,2020-07-13,E1,1.0,True,,OxCGRT
3712973,3712973,MY,2020-07-13,E2,2.0,,,OxCGRT
3712974,3712974,MY,2020-07-13,E3,0.0,,,OxCGRT
3712975,3712975,MY,2020-07-13,E4,0.0,,,OxCGRT
3712976,3712976,MY,2020-07-13,H1,2.0,True,,OxCGRT
3712977,3712977,MY,2020-07-13,H2,3.0,,,OxCGRT
3712978,3712978,MY,2020-07-13,H3,2.0,,,OxCGRT
3712979,3712979,MY,2020-07-13,H4,0.0,,,OxCGRT
3712980,3712980,MY,2020-07-13,H5,0.0,,,OxCGRT
3712981,3712981,MY,2020-07-13,H6,2.0,True,,OxCGRT
3712982,3712982,MY,2020-07-13,H7,0.0,,,OxCGRT
3712983,3712983,MY,2020-07-13,H8,3.0,True,,OxCGRT
3712984,3712984,MY,2020-07-13,I1,57.74,,,OxCGRT
3712985,3712985,MY,2020-07-13,I1D,57.74,,,OxCGRT
3712986,3712986,MY,2020-07-13,I2,75.0,,,OxCGRT
3712987,3712987,MY,2020-07-13,I2D,75.0,,,OxCGRT
3712988,3712988,MY,2020-07-13,I3,59.9,,,OxCGRT
3712989,3712989,MY,2020-07-13,I3D,59.9,,,OxCGRT
3712990,3712990,MY,2020-07-13,I4,50.93,,,OxCGRT
3712991,3712991,MY,2020-07-13,I4D,50.93,,,OxCGRT
3712992,3712992,MY,2020-07-13,I4L,60.71,,,OxCGRT
3712993,3712993,MY,2020-07-13,I4LD,60.71,,,OxCGRT
3712994,3712994,MY,2020-07-13,M1,,,,OxCGRT
3712995,3712995,MY,2020-07-14,C1,2.0,True,,OxCGRT
3712996,3712996,MY,2020-07-14,C2,2.0,True,,OxCGRT
3712997,3712997,MY,2020-07-14,C3,2.0,True,,OxCGRT
3712998,3712998,MY,2020-07-14,C4,2.0,True,,OxCGRT
3712999,3712999,MY,2020-07-14,C5,0.0,,,OxCGRT
3713000,3713000,MY,2020-07-14,C6,0.0,,,OxCGRT
3713001,3713001,MY,2020-07-14,C7,0.0,,,OxCGRT
3713002,3713002,MY,2020-07-14,C8,3.0,,,OxCGRT
3713003,3713003,MY,2020-07-14,Cases,8729.0,,,OxCGRT
3713004,3713004,MY,2020-07-14,Deaths,122.0,,,OxCGRT
3713005,3713005,MY,2020-07-14,E1,1.0,True,,OxCGRT
3713006,3713006,MY,2020-07-14,E2,2.0,,,OxCGRT
3713007,3713007,MY,2020-07-14,E3,0.0,,,OxCGRT
3713008,3713008,MY,2020-07-14,E4,0.0,,,OxCGRT
3713009,3713009,MY,2020-07-14,H1,2.0,True,,OxCGRT
3713010,3713010,MY,2020-07-14,H2,3.0,,,OxCGRT
3713011,3713011,MY,2020-07-14,H3,2.0,,,OxCGRT
3713012,3713012,MY,2020-07-14,H4,0.0,,,OxCGRT
3713013,3713013,MY,2020-07-14,H5,0.0,,,OxCGRT
3713014,3713014,MY,2020-07-14,H6,2.0,True,,OxCGRT
3713015,3713015,MY,2020-07-14,H7,0.0,,,OxCGRT
3713016,3713016,MY,2020-07-14,H8,3.0,True,,OxCGRT
3713017,3713017,MY,2020-07-14,I1,57.74,,,OxCGRT
3713018,3713018,MY,2020-07-14,I1D,57.74,,,OxCGRT
3713019,3713019,MY,2020-07-14,I2,75.0,,,OxCGRT
3713020,3713020,MY,2020-07-14,I2D,75.0,,,OxCGRT
3713021,3713021,MY,2020-07-14,I3,59.9,,,OxCGRT
3713022,3713022,MY,2020-07-14,I3D,59.9,,,OxCGRT
3713023,3713023,MY,2020-07-14,I4,50.93,,,OxCGRT
3713024,3713024,MY,2020-07-14,I4D,50.93,,,OxCGRT
3713025,3713025,MY,2020-07-14,I4L,60.71,,,OxCGRT
3713026,3713026,MY,2020-07-14,I4LD,60.71,,,OxCGRT
3713027,3713027,MY,2020-07-14,M1,,,,OxCGRT
3713028,3713028,MY,2020-07-15,C1,2.0,True,"Primary and secondary school students in Malaysia will return to schools beginning July 15, said Senior Minister and Education Minister Mohd Radzi Md Jidin on Wednesday (Jul 1).   Schools have the option to reopen with single, dual or rotational sessions to ensure social distancing, he said.   “For secondary schools, Form 1 to Form 4 students as well as those in Remove classes will return to schools next Wednesday, Jul 15.   “For primary schools, those in Year 5 and Year 6 will return to schools on Wednesday, Jul 15, while the reopening date for students in Year 1 to Year 4 is Wednesday, Jul 22,” he added.   https://web.archive.org/web/20200725114434/https://www.channelnewsasia.com/news/asia/malaysia-education-schools-reopen-jul-15-jul-22-12890822  https://web.archive.org/web/20200725113758/https://www.thestar.com.my/news/nation/2020/07/22/youngest-students-return-to-school  https://web.archive.org/web/20210518102213/https://www.malaymail.com/news/malaysia/2020/07/15/education-minister-says-satisfied-with-sop-compliance-as-schools-reopened-t/1884739",OxCGRT
3713029,3713029,MY,2020-07-15,C2,2.0,True,,OxCGRT
3713030,3713030,MY,2020-07-15,C3,2.0,True,,OxCGRT
3713031,3713031,MY,2020-07-15,C4,2.0,True,,OxCGRT
3713032,3713032,MY,2020-07-15,C5,0.0,,,OxCGRT
3713033,3713033,MY,2020-07-15,C6,0.0,,,OxCGRT
3713034,3713034,MY,2020-07-15,C7,0.0,,,OxCGRT
3713035,3713035,MY,2020-07-15,C8,3.0,,"July 15th: Singapore and Malaysia have agreed to start cross-border travel for long-term pass holders and travellers on essential or official business, scheduled to begin on Aug 10.  https://web.archive.org/web/20200725123914/https://www.straitstimes.com/singapore/spore-malaysia-to-start-limited-cross-border-travel-on-aug-10",OxCGRT
3713036,3713036,MY,2020-07-15,Cases,8734.0,,,OxCGRT
3713037,3713037,MY,2020-07-15,Deaths,122.0,,,OxCGRT
3713038,3713038,MY,2020-07-15,E1,1.0,True,,OxCGRT
3713039,3713039,MY,2020-07-15,E2,2.0,,,OxCGRT
3713040,3713040,MY,2020-07-15,E3,0.0,,,OxCGRT
3713041,3713041,MY,2020-07-15,E4,0.0,,,OxCGRT
3713042,3713042,MY,2020-07-15,H1,2.0,True,,OxCGRT
3713043,3713043,MY,2020-07-15,H2,3.0,,,OxCGRT
3713044,3713044,MY,2020-07-15,H3,2.0,,,OxCGRT
3713045,3713045,MY,2020-07-15,H4,0.0,,,OxCGRT
3713046,3713046,MY,2020-07-15,H5,0.0,,,OxCGRT
3713047,3713047,MY,2020-07-15,H6,2.0,True,,OxCGRT
3713048,3713048,MY,2020-07-15,H7,0.0,,,OxCGRT
3713049,3713049,MY,2020-07-15,H8,3.0,True,,OxCGRT
3713050,3713050,MY,2020-07-15,I1,57.74,,,OxCGRT
3713051,3713051,MY,2020-07-15,I1D,57.74,,,OxCGRT
3713052,3713052,MY,2020-07-15,I2,75.0,,,OxCGRT
3713053,3713053,MY,2020-07-15,I2D,75.0,,,OxCGRT
3713054,3713054,MY,2020-07-15,I3,59.9,,,OxCGRT
3713055,3713055,MY,2020-07-15,I3D,59.9,,,OxCGRT
3713056,3713056,MY,2020-07-15,I4,50.93,,,OxCGRT
3713057,3713057,MY,2020-07-15,I4D,50.93,,,OxCGRT
3713058,3713058,MY,2020-07-15,I4L,60.71,,,OxCGRT
3713059,3713059,MY,2020-07-15,I4LD,60.71,,,OxCGRT
3713060,3713060,MY,2020-07-15,M1,,,,OxCGRT
3713061,3713061,MY,2020-07-16,C1,2.0,True,,OxCGRT
3713062,3713062,MY,2020-07-16,C2,2.0,True,,OxCGRT
3713063,3713063,MY,2020-07-16,C3,2.0,True,,OxCGRT
3713064,3713064,MY,2020-07-16,C4,2.0,True,,OxCGRT
3713065,3713065,MY,2020-07-16,C5,0.0,,,OxCGRT
3713066,3713066,MY,2020-07-16,C6,0.0,,,OxCGRT
3713067,3713067,MY,2020-07-16,C7,0.0,,,OxCGRT
3713068,3713068,MY,2020-07-16,C8,3.0,,,OxCGRT
3713069,3713069,MY,2020-07-16,Cases,8737.0,,,OxCGRT
3713070,3713070,MY,2020-07-16,Deaths,122.0,,,OxCGRT
3713071,3713071,MY,2020-07-16,E1,1.0,True,,OxCGRT
3713072,3713072,MY,2020-07-16,E2,2.0,,,OxCGRT
3713073,3713073,MY,2020-07-16,E3,0.0,,,OxCGRT
3713074,3713074,MY,2020-07-16,E4,0.0,,,OxCGRT
3713075,3713075,MY,2020-07-16,H1,2.0,True,,OxCGRT
3713076,3713076,MY,2020-07-16,H2,3.0,,,OxCGRT
3713077,3713077,MY,2020-07-16,H3,2.0,,,OxCGRT
3713078,3713078,MY,2020-07-16,H4,0.0,,,OxCGRT
3713079,3713079,MY,2020-07-16,H5,0.0,,,OxCGRT
3713080,3713080,MY,2020-07-16,H6,2.0,True,,OxCGRT
3713081,3713081,MY,2020-07-16,H7,0.0,,,OxCGRT
3713082,3713082,MY,2020-07-16,H8,3.0,True,,OxCGRT
3713083,3713083,MY,2020-07-16,I1,57.74,,,OxCGRT
3713084,3713084,MY,2020-07-16,I1D,57.74,,,OxCGRT
3713085,3713085,MY,2020-07-16,I2,75.0,,,OxCGRT
3713086,3713086,MY,2020-07-16,I2D,75.0,,,OxCGRT
3713087,3713087,MY,2020-07-16,I3,59.9,,,OxCGRT
3713088,3713088,MY,2020-07-16,I3D,59.9,,,OxCGRT
3713089,3713089,MY,2020-07-16,I4,50.93,,,OxCGRT
3713090,3713090,MY,2020-07-16,I4D,50.93,,,OxCGRT
3713091,3713091,MY,2020-07-16,I4L,60.71,,,OxCGRT
3713092,3713092,MY,2020-07-16,I4LD,60.71,,,OxCGRT
3713093,3713093,MY,2020-07-16,M1,,,,OxCGRT
3713094,3713094,MY,2020-07-17,C1,2.0,True,,OxCGRT
3713095,3713095,MY,2020-07-17,C2,2.0,True,,OxCGRT
3713096,3713096,MY,2020-07-17,C3,2.0,True,,OxCGRT
3713097,3713097,MY,2020-07-17,C4,2.0,True,,OxCGRT
3713098,3713098,MY,2020-07-17,C5,0.0,,,OxCGRT
3713099,3713099,MY,2020-07-17,C6,0.0,,,OxCGRT
3713100,3713100,MY,2020-07-17,C7,0.0,,,OxCGRT
3713101,3713101,MY,2020-07-17,C8,3.0,,,OxCGRT
3713102,3713102,MY,2020-07-17,Cases,8755.0,,,OxCGRT
3713103,3713103,MY,2020-07-17,Deaths,122.0,,,OxCGRT
3713104,3713104,MY,2020-07-17,E1,1.0,True,,OxCGRT
3713105,3713105,MY,2020-07-17,E2,2.0,,,OxCGRT
3713106,3713106,MY,2020-07-17,E3,0.0,,,OxCGRT
3713107,3713107,MY,2020-07-17,E4,0.0,,,OxCGRT
3713108,3713108,MY,2020-07-17,H1,2.0,True,,OxCGRT
3713109,3713109,MY,2020-07-17,H2,3.0,,,OxCGRT
3713110,3713110,MY,2020-07-17,H3,2.0,,,OxCGRT
3713111,3713111,MY,2020-07-17,H4,0.0,,,OxCGRT
3713112,3713112,MY,2020-07-17,H5,0.0,,,OxCGRT
3713113,3713113,MY,2020-07-17,H6,2.0,True,,OxCGRT
3713114,3713114,MY,2020-07-17,H7,0.0,,,OxCGRT
3713115,3713115,MY,2020-07-17,H8,3.0,True,,OxCGRT
3713116,3713116,MY,2020-07-17,I1,57.74,,,OxCGRT
3713117,3713117,MY,2020-07-17,I1D,57.74,,,OxCGRT
3713118,3713118,MY,2020-07-17,I2,75.0,,,OxCGRT
3713119,3713119,MY,2020-07-17,I2D,75.0,,,OxCGRT
3713120,3713120,MY,2020-07-17,I3,59.9,,,OxCGRT
3713121,3713121,MY,2020-07-17,I3D,59.9,,,OxCGRT
3713122,3713122,MY,2020-07-17,I4,50.93,,,OxCGRT
3713123,3713123,MY,2020-07-17,I4D,50.93,,,OxCGRT
3713124,3713124,MY,2020-07-17,I4L,60.71,,,OxCGRT
3713125,3713125,MY,2020-07-17,I4LD,60.71,,,OxCGRT
3713126,3713126,MY,2020-07-17,M1,,,,OxCGRT
3713127,3713127,MY,2020-07-18,C1,2.0,True,,OxCGRT
3713128,3713128,MY,2020-07-18,C2,2.0,True,,OxCGRT
3713129,3713129,MY,2020-07-18,C3,2.0,True,,OxCGRT
3713130,3713130,MY,2020-07-18,C4,2.0,True,,OxCGRT
3713131,3713131,MY,2020-07-18,C5,0.0,,,OxCGRT
3713132,3713132,MY,2020-07-18,C6,0.0,,,OxCGRT
3713133,3713133,MY,2020-07-18,C7,0.0,,,OxCGRT
3713134,3713134,MY,2020-07-18,C8,3.0,,,OxCGRT
3713135,3713135,MY,2020-07-18,Cases,8764.0,,,OxCGRT
3713136,3713136,MY,2020-07-18,Deaths,122.0,,,OxCGRT
3713137,3713137,MY,2020-07-18,E1,1.0,True,,OxCGRT
3713138,3713138,MY,2020-07-18,E2,2.0,,,OxCGRT
3713139,3713139,MY,2020-07-18,E3,0.0,,,OxCGRT
3713140,3713140,MY,2020-07-18,E4,0.0,,,OxCGRT
3713141,3713141,MY,2020-07-18,H1,2.0,True,,OxCGRT
3713142,3713142,MY,2020-07-18,H2,3.0,,,OxCGRT
3713143,3713143,MY,2020-07-18,H3,2.0,,,OxCGRT
3713144,3713144,MY,2020-07-18,H4,0.0,,,OxCGRT
3713145,3713145,MY,2020-07-18,H5,0.0,,,OxCGRT
3713146,3713146,MY,2020-07-18,H6,2.0,True,,OxCGRT
3713147,3713147,MY,2020-07-18,H7,0.0,,,OxCGRT
3713148,3713148,MY,2020-07-18,H8,3.0,True,,OxCGRT
3713149,3713149,MY,2020-07-18,I1,57.74,,,OxCGRT
3713150,3713150,MY,2020-07-18,I1D,57.74,,,OxCGRT
3713151,3713151,MY,2020-07-18,I2,75.0,,,OxCGRT
3713152,3713152,MY,2020-07-18,I2D,75.0,,,OxCGRT
3713153,3713153,MY,2020-07-18,I3,59.9,,,OxCGRT
3713154,3713154,MY,2020-07-18,I3D,59.9,,,OxCGRT
3713155,3713155,MY,2020-07-18,I4,50.93,,,OxCGRT
3713156,3713156,MY,2020-07-18,I4D,50.93,,,OxCGRT
3713157,3713157,MY,2020-07-18,I4L,60.71,,,OxCGRT
3713158,3713158,MY,2020-07-18,I4LD,60.71,,,OxCGRT
3713159,3713159,MY,2020-07-18,M1,,,,OxCGRT
3713160,3713160,MY,2020-07-19,C1,2.0,True,,OxCGRT
3713161,3713161,MY,2020-07-19,C2,2.0,True,,OxCGRT
3713162,3713162,MY,2020-07-19,C3,2.0,True,,OxCGRT
3713163,3713163,MY,2020-07-19,C4,2.0,True,,OxCGRT
3713164,3713164,MY,2020-07-19,C5,0.0,,,OxCGRT
3713165,3713165,MY,2020-07-19,C6,0.0,,,OxCGRT
3713166,3713166,MY,2020-07-19,C7,0.0,,,OxCGRT
3713167,3713167,MY,2020-07-19,C8,3.0,,,OxCGRT
3713168,3713168,MY,2020-07-19,Cases,8779.0,,,OxCGRT
3713169,3713169,MY,2020-07-19,Deaths,123.0,,,OxCGRT
3713170,3713170,MY,2020-07-19,E1,1.0,True,,OxCGRT
3713171,3713171,MY,2020-07-19,E2,2.0,,,OxCGRT
3713172,3713172,MY,2020-07-19,E3,0.0,,,OxCGRT
3713173,3713173,MY,2020-07-19,E4,0.0,,,OxCGRT
3713174,3713174,MY,2020-07-19,H1,2.0,True,,OxCGRT
3713175,3713175,MY,2020-07-19,H2,3.0,,,OxCGRT
3713176,3713176,MY,2020-07-19,H3,2.0,,,OxCGRT
3713177,3713177,MY,2020-07-19,H4,0.0,,,OxCGRT
3713178,3713178,MY,2020-07-19,H5,0.0,,,OxCGRT
3713179,3713179,MY,2020-07-19,H6,2.0,True,,OxCGRT
3713180,3713180,MY,2020-07-19,H7,0.0,,,OxCGRT
3713181,3713181,MY,2020-07-19,H8,3.0,True,,OxCGRT
3713182,3713182,MY,2020-07-19,I1,57.74,,,OxCGRT
3713183,3713183,MY,2020-07-19,I1D,57.74,,,OxCGRT
3713184,3713184,MY,2020-07-19,I2,75.0,,,OxCGRT
3713185,3713185,MY,2020-07-19,I2D,75.0,,,OxCGRT
3713186,3713186,MY,2020-07-19,I3,59.9,,,OxCGRT
3713187,3713187,MY,2020-07-19,I3D,59.9,,,OxCGRT
3713188,3713188,MY,2020-07-19,I4,50.93,,,OxCGRT
3713189,3713189,MY,2020-07-19,I4D,50.93,,,OxCGRT
3713190,3713190,MY,2020-07-19,I4L,60.71,,,OxCGRT
3713191,3713191,MY,2020-07-19,I4LD,60.71,,,OxCGRT
3713192,3713192,MY,2020-07-19,M1,,,,OxCGRT
3713193,3713193,MY,2020-07-20,C1,2.0,True,,OxCGRT
3713194,3713194,MY,2020-07-20,C2,2.0,True,,OxCGRT
3713195,3713195,MY,2020-07-20,C3,2.0,True,,OxCGRT
3713196,3713196,MY,2020-07-20,C4,2.0,True,,OxCGRT
3713197,3713197,MY,2020-07-20,C5,0.0,,,OxCGRT
3713198,3713198,MY,2020-07-20,C6,0.0,,,OxCGRT
3713199,3713199,MY,2020-07-20,C7,0.0,,,OxCGRT
3713200,3713200,MY,2020-07-20,C8,3.0,,,OxCGRT
3713201,3713201,MY,2020-07-20,Cases,8800.0,,,OxCGRT
3713202,3713202,MY,2020-07-20,Deaths,123.0,,,OxCGRT
3713203,3713203,MY,2020-07-20,E1,1.0,True,,OxCGRT
3713204,3713204,MY,2020-07-20,E2,2.0,,,OxCGRT
3713205,3713205,MY,2020-07-20,E3,0.0,,,OxCGRT
3713206,3713206,MY,2020-07-20,E4,0.0,,,OxCGRT
3713207,3713207,MY,2020-07-20,H1,2.0,True,,OxCGRT
3713208,3713208,MY,2020-07-20,H2,3.0,,,OxCGRT
3713209,3713209,MY,2020-07-20,H3,2.0,,,OxCGRT
3713210,3713210,MY,2020-07-20,H4,0.0,,,OxCGRT
3713211,3713211,MY,2020-07-20,H5,0.0,,,OxCGRT
3713212,3713212,MY,2020-07-20,H6,2.0,True,,OxCGRT
3713213,3713213,MY,2020-07-20,H7,0.0,,,OxCGRT
3713214,3713214,MY,2020-07-20,H8,3.0,True,,OxCGRT
3713215,3713215,MY,2020-07-20,I1,57.74,,,OxCGRT
3713216,3713216,MY,2020-07-20,I1D,57.74,,,OxCGRT
3713217,3713217,MY,2020-07-20,I2,75.0,,,OxCGRT
3713218,3713218,MY,2020-07-20,I2D,75.0,,,OxCGRT
3713219,3713219,MY,2020-07-20,I3,59.9,,,OxCGRT
3713220,3713220,MY,2020-07-20,I3D,59.9,,,OxCGRT
3713221,3713221,MY,2020-07-20,I4,50.93,,,OxCGRT
3713222,3713222,MY,2020-07-20,I4D,50.93,,,OxCGRT
3713223,3713223,MY,2020-07-20,I4L,60.71,,,OxCGRT
3713224,3713224,MY,2020-07-20,I4LD,60.71,,,OxCGRT
3713225,3713225,MY,2020-07-20,M1,,,,OxCGRT
3713226,3713226,MY,2020-07-21,C1,2.0,True,,OxCGRT
3713227,3713227,MY,2020-07-21,C2,2.0,True,,OxCGRT
3713228,3713228,MY,2020-07-21,C3,2.0,True,,OxCGRT
3713229,3713229,MY,2020-07-21,C4,2.0,True,,OxCGRT
3713230,3713230,MY,2020-07-21,C5,0.0,,,OxCGRT
3713231,3713231,MY,2020-07-21,C6,0.0,,,OxCGRT
3713232,3713232,MY,2020-07-21,C7,0.0,,,OxCGRT
3713233,3713233,MY,2020-07-21,C8,3.0,,,OxCGRT
3713234,3713234,MY,2020-07-21,Cases,8815.0,,,OxCGRT
3713235,3713235,MY,2020-07-21,Deaths,123.0,,,OxCGRT
3713236,3713236,MY,2020-07-21,E1,1.0,True,,OxCGRT
3713237,3713237,MY,2020-07-21,E2,2.0,,,OxCGRT
3713238,3713238,MY,2020-07-21,E3,0.0,,,OxCGRT
3713239,3713239,MY,2020-07-21,E4,0.0,,,OxCGRT
3713240,3713240,MY,2020-07-21,H1,2.0,True,,OxCGRT
3713241,3713241,MY,2020-07-21,H2,3.0,,,OxCGRT
3713242,3713242,MY,2020-07-21,H3,2.0,,,OxCGRT
3713243,3713243,MY,2020-07-21,H4,0.0,,,OxCGRT
3713244,3713244,MY,2020-07-21,H5,0.0,,,OxCGRT
3713245,3713245,MY,2020-07-21,H6,2.0,True,,OxCGRT
3713246,3713246,MY,2020-07-21,H7,0.0,,,OxCGRT
3713247,3713247,MY,2020-07-21,H8,3.0,True,,OxCGRT
3713248,3713248,MY,2020-07-21,I1,57.74,,,OxCGRT
3713249,3713249,MY,2020-07-21,I1D,57.74,,,OxCGRT
3713250,3713250,MY,2020-07-21,I2,75.0,,,OxCGRT
3713251,3713251,MY,2020-07-21,I2D,75.0,,,OxCGRT
3713252,3713252,MY,2020-07-21,I3,59.9,,,OxCGRT
3713253,3713253,MY,2020-07-21,I3D,59.9,,,OxCGRT
3713254,3713254,MY,2020-07-21,I4,50.93,,,OxCGRT
3713255,3713255,MY,2020-07-21,I4D,50.93,,,OxCGRT
3713256,3713256,MY,2020-07-21,I4L,60.71,,,OxCGRT
3713257,3713257,MY,2020-07-21,I4LD,60.71,,,OxCGRT
3713258,3713258,MY,2020-07-21,M1,,,"July 21th: The police will no longer give advice and issue warnings to those who violate the recovery movement control order (MCO) but will take stern action against them, says Senior Minister Datuk Seri Ismail Sabri Yaakob.    https://web.archive.org/web/20200725120311/https://www.thestar.com.my/news/nation/2020/07/21/ismail-sabri-stern-action-to-be-taken-against-mco-violators-no-more-advice-or-warnings",OxCGRT
3713259,3713259,MY,2020-07-22,C1,1.0,True,"PETALING JAYA: Schools have fully reopened for the first time since the movement control order (MCO) was implemented on March 18.  The final phase of the reopening today involves Years 1 to 4 pupils. The reopening date for students in Year 1 to Year 4 is Wednesday, Jul 22.  Schools are reopen subject to new rules and SOP relating to coronavirus.  https://web.archive.org/web/20200725113758/https://www.thestar.com.my/news/nation/2020/07/22/youngest-students-return-to-school  https://web.archive.org/web/20200725114434/https://www.channelnewsasia.com/news/asia/malaysia-education-schools-reopen-jul-15-jul-22-12890822",OxCGRT
3713260,3713260,MY,2020-07-22,C2,2.0,True,,OxCGRT
3713261,3713261,MY,2020-07-22,C3,2.0,True,,OxCGRT
3713262,3713262,MY,2020-07-22,C4,2.0,True,,OxCGRT
3713263,3713263,MY,2020-07-22,C5,0.0,,,OxCGRT
3713264,3713264,MY,2020-07-22,C6,0.0,,,OxCGRT
3713265,3713265,MY,2020-07-22,C7,0.0,,,OxCGRT
3713266,3713266,MY,2020-07-22,C8,3.0,,,OxCGRT
3713267,3713267,MY,2020-07-22,Cases,8831.0,,,OxCGRT
3713268,3713268,MY,2020-07-22,Deaths,123.0,,,OxCGRT
3713269,3713269,MY,2020-07-22,E1,1.0,True,,OxCGRT
3713270,3713270,MY,2020-07-22,E2,2.0,,,OxCGRT
3713271,3713271,MY,2020-07-22,E3,0.0,,,OxCGRT
3713272,3713272,MY,2020-07-22,E4,0.0,,,OxCGRT
3713273,3713273,MY,2020-07-22,H1,2.0,True,,OxCGRT
3713274,3713274,MY,2020-07-22,H2,3.0,,,OxCGRT
3713275,3713275,MY,2020-07-22,H3,2.0,,,OxCGRT
3713276,3713276,MY,2020-07-22,H4,0.0,,,OxCGRT
3713277,3713277,MY,2020-07-22,H5,0.0,,,OxCGRT
3713278,3713278,MY,2020-07-22,H6,2.0,True,,OxCGRT
3713279,3713279,MY,2020-07-22,H7,0.0,,,OxCGRT
3713280,3713280,MY,2020-07-22,H8,3.0,True,,OxCGRT
3713281,3713281,MY,2020-07-22,I1,55.36,,,OxCGRT
3713282,3713282,MY,2020-07-22,I1D,55.36,,,OxCGRT
3713283,3713283,MY,2020-07-22,I2,75.0,,,OxCGRT
3713284,3713284,MY,2020-07-22,I2D,75.0,,,OxCGRT
3713285,3713285,MY,2020-07-22,I3,57.81,,,OxCGRT
3713286,3713286,MY,2020-07-22,I3D,57.81,,,OxCGRT
3713287,3713287,MY,2020-07-22,I4,47.22,,,OxCGRT
3713288,3713288,MY,2020-07-22,I4D,47.22,,,OxCGRT
3713289,3713289,MY,2020-07-22,I4L,57.14,,,OxCGRT
3713290,3713290,MY,2020-07-22,I4LD,57.14,,,OxCGRT
3713291,3713291,MY,2020-07-22,M1,,,,OxCGRT
3713292,3713292,MY,2020-07-23,C1,1.0,True,,OxCGRT
3713293,3713293,MY,2020-07-23,C2,2.0,True,,OxCGRT
3713294,3713294,MY,2020-07-23,C3,2.0,True,,OxCGRT
3713295,3713295,MY,2020-07-23,C4,2.0,True,,OxCGRT
