,Unnamed: 0,ID,Date,Cases,Cases_New,Type,Age,Sex,Source
10258859,10258859,PL,2020-01-19,0.0,0.0,Deaths,Total,Total,JRC
10258860,10258860,PL,2020-01-19,1276636.0,0.0,Recovered,Total,Total,JRC
10258861,10258861,PL,2020-01-20,1.0,0.0,Active,Total,Total,JRC
10258862,10258862,PL,2020-01-20,1.0,0.0,Confirmed,Total,Total,JRC
10258863,10258863,PL,2020-01-20,0.0,0.0,Deaths,Total,Total,JRC
10258864,10258864,PL,2020-01-20,1276636.0,0.0,Recovered,Total,Total,JRC
10258865,10258865,PL,2020-01-21,1.0,0.0,Active,Total,Total,JRC
10258866,10258866,PL,2020-01-21,1.0,0.0,Confirmed,Total,Total,JRC
10258867,10258867,PL,2020-01-21,0.0,0.0,Deaths,Total,Total,JRC
10258868,10258868,PL,2020-01-21,1276636.0,0.0,Recovered,Total,Total,JRC
10258869,10258869,PL,2020-01-22,0.0,0.0,Active,Total,Total,JHU
10258870,10258870,PL,2020-01-22,1.0,0.0,Active,Total,Total,JRC
10258871,10258871,PL,2020-01-22,0.0,0.0,Confirmed,Total,Total,JHU
10258872,10258872,PL,2020-01-22,1.0,0.0,Confirmed,Total,Total,JRC
10258873,10258873,PL,2020-01-22,0.0,0.0,Deaths,Total,Total,JHU
10258874,10258874,PL,2020-01-22,0.0,0.0,Deaths,Total,Total,JRC
10258875,10258875,PL,2020-01-22,0.0,0.0,Recovered,Total,Total,JHU
10258876,10258876,PL,2020-01-22,1276636.0,0.0,Recovered,Total,Total,JRC
10258877,10258877,PL,2020-01-23,0.0,0.0,Active,Total,Total,JHU
10258878,10258878,PL,2020-01-23,1.0,0.0,Active,Total,Total,JRC
10258879,10258879,PL,2020-01-23,0.0,0.0,Confirmed,Total,Total,JHU
10258880,10258880,PL,2020-01-23,1.0,0.0,Confirmed,Total,Total,JRC
10258881,10258881,PL,2020-01-23,0.0,0.0,Deaths,Total,Total,JHU
10258882,10258882,PL,2020-01-23,0.0,0.0,Deaths,Total,Total,JRC
10258883,10258883,PL,2020-01-23,0.0,0.0,Recovered,Total,Total,JHU
10258884,10258884,PL,2020-01-23,1276636.0,0.0,Recovered,Total,Total,JRC
10258885,10258885,PL,2020-01-24,0.0,0.0,Active,Total,Total,JHU
10258886,10258886,PL,2020-01-24,1.0,0.0,Active,Total,Total,JRC
10258887,10258887,PL,2020-01-24,0.0,0.0,Confirmed,Total,Total,JHU
10258888,10258888,PL,2020-01-24,1.0,0.0,Confirmed,Total,Total,JRC
10258889,10258889,PL,2020-01-24,0.0,0.0,Deaths,Total,Total,JHU
10258890,10258890,PL,2020-01-24,0.0,0.0,Deaths,Total,Total,JRC
10258891,10258891,PL,2020-01-24,0.0,0.0,Recovered,Total,Total,JHU
10258892,10258892,PL,2020-01-24,1276636.0,0.0,Recovered,Total,Total,JRC
10258893,10258893,PL,2020-01-25,0.0,0.0,Active,Total,Total,JHU
10258894,10258894,PL,2020-01-25,1.0,0.0,Active,Total,Total,JRC
10258895,10258895,PL,2020-01-25,0.0,0.0,Confirmed,Total,Total,JHU
10258896,10258896,PL,2020-01-25,1.0,0.0,Confirmed,Total,Total,JRC
10258897,10258897,PL,2020-01-25,0.0,0.0,Deaths,Total,Total,JHU
10258898,10258898,PL,2020-01-25,0.0,0.0,Deaths,Total,Total,JRC
10258899,10258899,PL,2020-01-25,0.0,0.0,Recovered,Total,Total,JHU
10258900,10258900,PL,2020-01-25,1276636.0,0.0,Recovered,Total,Total,JRC
10258901,10258901,PL,2020-01-26,0.0,0.0,Active,Total,Total,JHU
10258902,10258902,PL,2020-01-26,1.0,0.0,Active,Total,Total,JRC
10258903,10258903,PL,2020-01-26,0.0,0.0,Confirmed,Total,Total,JHU
10258904,10258904,PL,2020-01-26,1.0,0.0,Confirmed,Total,Total,JRC
10258905,10258905,PL,2020-01-26,0.0,0.0,Deaths,Total,Total,JHU
